"mora","atraso","vivienda","edad","dias_lab","exp_sf","nivel_ahorro","ingreso","linea_sf","deuda_sf","zona","clasif_sbs","nivel_educ"
"1","0","FAMILIAR","48","5588","","12","1097.93","1300","1967.93","Lima","0","TECNICA"
"1","2","PROPIA","29","6456","28","12","2100","5146.88","3966.49","Lambayeque","0","TECNICA"
"1","0","FAMILIAR","28","5329","","11","2000","","0","Lima","0","TECNICA"
"1","0","FAMILIAR","33","5240","","12","1483","","0.06","Lambayeque","0","SECUNDARIA"
"1","0","FAMILIAR","44","11470","63","0","2500","37002.62","754.57","Callao","0","TECNICA"
"1","1","PROPIA","25","3972","","12","1720.24","","7106.64","Junin","0","TECNICA"
"1","6","PROPIA","35","4904","16","6","10000","113443.36","18030.84","Lima","2","UNIVERSITARIA"
"1","0","FAMILIAR","42","3779","11","12","1200","5723.71","296.09","Lima","1","TECNICA"
"1","0","FAMILIAR","32","4660","8","12","2000","6288.93","1664.97","Lima","4","UNIVERSITARIA"
"1","1","FAMILIAR","49","4254","23","12","2559.7","5000","10311.95","Ucayali","0","TECNICA"
"1","0","FAMILIAR","22","3779","17","12","2100","4604.96","3938.02","Lima","0","TECNICA"
"1","0","FAMILIAR","37","5117","","12","1200","6818.02","0","Lima","1","UNIVERSITARIA"
"1","1","FAMILIAR","31","4174","","12","1144.34","12805.14","2376.49","Lima","0","SECUNDARIA"
"1","0","FAMILIAR","44","6456","30","12","1706.5","13580.32","80.65","Callao","0","TECNICA"
"1","0","FAMILIAR","22","4083","","12","1404.28","4108.59","4853.75","Lima","2","TECNICA"
"1","24","FAMILIAR","36","5117","36","11","2000","12086.07","878.7","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","32","3656","17","7","966.89","1680","1668.55","Callao","0","TECNICA"
"1","0","FAMILIAR","27","4995","","12","992.51","","3322.06","La Libertad","0","SECUNDARIA"
"1","2","PROPIA","28","3868","13","10","1145.1","","3865.69","Lima","0","TECNICA"
"1","0","FAMILIAR","27","4813","43","12","4200","2998.55","2419.35","Ancash","2","UNIVERSITARIA"
"1","0","FAMILIAR","32","4690","","12","2400","762.83","1218.66","Puno","0","UNIVERSITARIA"
"1","2","FAMILIAR","42","5209","","12","1013","2625","2236.73","Lima","1","SECUNDARIA"
"1","0","FAMILIAR","29","4386","24","12","2753","6877.13","2482.91","Lima","2","UNIVERSITARIA"
"1","0","FAMILIAR","25","6425","35","8","9200","25584.13","5593.75","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","41","6456","26","0","1133","4718.54","276.57","Loreto","0","UNIVERSITARIA"
"1","0","PROPIA","49","5391","18","12","1000","1835.91","0","Callao","0","TECNICA"
"1","0","FAMILIAR","36","5026","","12","1300","","2069.6","Callao","0","TECNICA"
"1","1","PROPIA","36","5065","","12","769.67","1155","5815.34","Ucayali","0","TECNICA"
"1","0","PROPIA","52","6031","","12","4500","8386.37","0","Lima","0","UNIVERSITARIA"
"1","8","PROPIA","25","6182","12","12","2200","961.84","678.18","Lima","1","TECNICA"
"1","8","FAMILIAR","50","5026","30","0","5311.46","33452.66","4790.57","Lima","4","UNIVERSITARIA"
"1","17","PROPIA","30","4660","9","12","3500","401.08","499.79","Arequipa","0","TECNICA"
"1","0","FAMILIAR","30","5148","","12","2800","1460.76","602.56","Lima","3","TECNICA"
"1","24","FAMILIAR","32","6396","90","6","8000","8505.91","1106.96","Ancash","2","UNIVERSITARIA"
"1","26","FAMILIAR","41","5666","15","12","9400","58805.04","57094.38","Callao","1","UNIVERSITARIA"
"1","0","FAMILIAR","42","6365","10","11","7574.75","3547.33","4384.74","Lima","0","UNIVERSITARIA"
"1","1","PROPIA","28","4321","","12","2618.83","","8127.07","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","29","6182","","12","1200","","2808.71","Lima","4","TECNICA"
"1","0","PROPIA","48","5452","","2","3500","6960.79","39220.86","Lima","1","TECNICA"
"1","11","FAMILIAR","24","3868","","12","3250.4","","1649.59","Pasco","1","SECUNDARIA"
"1","7","FAMILIAR","30","5209","28","12","1200","1438.95","65.55","Lima","1","TECNICA"
"1","3","PROPIA","34","10839","","11","2000","","2345.98","Lima","0","TECNICA"
"1","2","PROPIA","35","3868","","12","970.18","","3500","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","22","3715","","12","1720.37","","2882.91","Lima","0","TECNICA"
"1","0","FAMILIAR","23","4813","","12","1000","95.75","1693.94","Lima","0","TECNICA"
"1","53","FAMILIAR","41","3476","32","10","1354.82","800","348.55","Arequipa","2","TECNICA"
"1","0","FAMILIAR","35","6456","","12","6300","","0","La Libertad","0","TECNICA"
"1","0","FAMILIAR","40","6578","31","12","2800","45897.03","19675.7","Lima","1","UNIVERSITARIA"
"1","1","FAMILIAR","24","3745","4","11","613.75","500","1753.41","Ica","0","TECNICA"
"1","25","FAMILIAR","34","4454","33","12","1273.28","1000","10500","Callao","1","TECNICA"
"1","2","FAMILIAR","25","4874","11","12","5300","214.96","2274.39","Lima","1","UNIVERSITARIA"
"1","20","FAMILIAR","30","4021","14","12","1400","2589.85","1985.3","Junin","1","TECNICA"
"1","3","FAMILIAR","39","5360","13","12","2000","2442.68","0","Lima","0","UNIVERSITARIA"
"1","2","PROPIA","38","3898","","12","981.74","","479.75","Lima","0","TECNICA"
"1","0","FAMILIAR","29","4751","14","12","2300","2565.55","779.02","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","26","3656","","12","937.85","","686.06","Lima","0","TECNICA"
"1","0","FAMILIAR","24","3718","5","12","5500","2500","7554.21","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","37","3443","12","12","2840","12410.99","3585.9","Lima","1","TECNICA"
"1","0","FAMILIAR","31","6456","","12","13500","2176.9","0","Lima","4","UNIVERSITARIA"
"1","1","FAMILIAR","31","3748","","12","1900","","3436.08","La Libertad","0","TECNICA"
"1","0","FAMILIAR","37","3813","","12","806.09","","1162.6","Lima","0","TECNICA"
"1","0","FAMILIAR","30","4144","7","12","2900","3900","1624.18","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","30","4144","7","12","2900","3900","1624.18","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","37","3778","","12","800","","706.31","Callao","0","TECNICA"
"1","0","FAMILIAR","30","5301","","12","3100","","58.91","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","59","4813","","12","5212.22","3420","5118.55","Lima","0","TECNICA"
"1","8","FAMILIAR","21","4233","20","4","2721.88","3523.48","693.75","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","28","4233","","12","1250","","3426.04","Lima","0","TECNICA"
"1","23","FAMILIAR","38","5694","81","1","16200","25625.4","1144.7","Lima","1","UNIVERSITARIA"
"1","0","PROPIA","35","7826","21","0","1500","7243.95","0","La Libertad","1","UNIVERSITARIA"
"1","0","FAMILIAR","43","4325","8","12","2100","14260","1478.38","Lambayeque","0","UNIVERSITARIA"
"1","0","FAMILIAR","24","4356","12","12","2900","901.88","228.1","Ica","0","UNIVERSITARIA"
"1","0","PROPIA","32","6031","10","12","3000","3800","20144.05","Ica","0","UNIVERSITARIA"
"1","0","PROPIA","58","5452","","12","1381.97","963.41","2384.53","Lima","1","TECNICA"
"1","0","FAMILIAR","32","3821","","7","2100","2821.2","9015.96","Lima","1","TECNICA"
"1","0","PROPIA","29","4386","10","12","1200","2896.69","0","Lima","0","TECNICA"
"1","0","PROPIA","27","5694","10","12","902.42","2629","7066.77","Ica","0","TECNICA"
"1","0","PROPIA","29","4324","9","12","1229.49","3960","1359.81","Lima","0","TECNICA"
"1","0","FAMILIAR","30","5391","46","3","5000","6200","2452.01","Callao","0","UNIVERSITARIA"
"1","0","PROPIA","39","4782","","12","2800","","6889.28","Cajamarca","0","TECNICA"
"1","25","FAMILIAR","28","5209","26","0","2000","700.52","0","Lambayeque","1","UNIVERSITARIA"
"1","1","PROPIA","25","4386","","12","1200","","4701.96","Lima","0","TECNICA"
"1","0","FAMILIAR","39","4174","","12","3000","","13253.85","Lima","0","TECNICA"
"1","0","FAMILIAR","35","3595","5","12","2298.55","3783","5126.61","Lima","0","UNIVERSITARIA"
"1","2","FAMILIAR","22","4205","","12","858.48","","3868.01","Lima","0","TECNICA"
"1","2","FAMILIAR","30","5786","","12","2800","14362.89","3757.41","Lima","1","TECNICA"
"1","0","FAMILIAR","34","4356","14","12","645.34","1300","423.43","Lima","0","TECNICA"
"1","0","FAMILIAR","33","5452","46","12","8000","15224.29","12436.35","Lima","4","UNIVERSITARIA"
"1","0","ALQUILADA","46","4083","6","11","10148","30346.21","57094.38","La Libertad","0","UNIVERSITARIA"
"1","4","FAMILIAR","25","4448","29","12","4000","6305.45","9754.44","Ancash","1","UNIVERSITARIA"
"1","0","FAMILIAR","37","4417","12","0","3975","13036.93","0","La Libertad","0","UNIVERSITARIA"
"1","0","FAMILIAR","55","4567","","2","725","","507.92","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","29","4052","8","12","2500","500","4116.91","Junin","0","UNIVERSITARIA"
"1","0","FAMILIAR","29","3717","","10","2400","","15090.02","Arequipa","2","TECNICA"
"1","2","FAMILIAR","25","4146","","12","1175","","5839.92","Arequipa","0","TECNICA"
"1","20","FAMILIAR","31","4679","39","9","2362.12","","0","Loreto","2","UNIVERSITARIA"
"1","2","FAMILIAR","26","4264","19","12","1099.9","6999.34","2577.11","Lima","1","TECNICA"
"1","2","FAMILIAR","27","4386","","12","500.25","","1407.76","La Libertad","0","SECUNDARIA"
"1","0","FAMILIAR","37","8223","","6","870","","2586.2","Piura","0","TECNICA"
"1","0","PROPIA","49","3584","","12","2029.52","","7719.5","Lima","0","TECNICA"
"1","2","FAMILIAR","28","4325","","12","1400","","2745.35","Arequipa","0","TECNICA"
"1","0","FAMILIAR","60","3991","","12","2300","","4995.2","Lambayeque","0","SECUNDARIA"
"1","0","FAMILIAR","42","4874","12","12","3500","489.58","354.09","Loreto","0","UNIVERSITARIA"
"1","1","PROPIA","35","8678","","12","3800","4722.42","0","Lima","4","UNIVERSITARIA"
"1","0","FAMILIAR","24","5554","","12","1434.17","500","3823.08","Lima","0","UNIVERSITARIA"
"1","0","ALQUILADA","26","3748","","12","1175.44","","3600.83","Junin","0","TECNICA"
"1","1","FAMILIAR","34","8192","","12","700","400","4132.31","Piura","1","TECNICA"
"1","4","FAMILIAR","29","3930","","12","1629.74","","4429.46","Junin","0","TECNICA"
"1","1","FAMILIAR","30","5329","21","12","1000","1837","1384.04","Lima","0","TECNICA"
"1","2","FAMILIAR","21","3691","","12","912.7","1056","2214.64","Ancash","0","TECNICA"
"1","0","FAMILIAR","28","4144","10","12","2000","6640","1659.07","Lima","1","UNIVERSITARIA"
"1","1","FAMILIAR","23","4113","","12","700","","1003.83","Lima","0","TECNICA"
"1","38","FAMILIAR","26","6456","15","12","2100","300.16","478.32","Lima","3","TECNICA"
"1","8","FAMILIAR","32","4995","19","12","3135","3808.02","1799","Callao","1","TECNICA"
"1","2","FAMILIAR","28","3534","9","12","1544.36","1400","3573.66","Lima","0","UNIVERSITARIA"
"1","24","FAMILIAR","29","4144","53","12","3000","23602.66","2847","Lima","1","UNIVERSITARIA"
"1","8","PROPIA","37","4205","12","12","2500","990.2","683.34","Arequipa","0","TECNICA"
"1","0","FAMILIAR","32","5209","26","0","2450","18195.02","3085.96","Arequipa","0","TECNICA"
"1","0","PROPIA","44","5301","","12","1001.75","","4907.23","Lima","0","TECNICA"
"1","14","FAMILIAR","21","4231","","12","1471.84","","1780.25","Lima","1","TECNICA"
"1","1","FAMILIAR","23","4372","9","11","2300.07","6507.36","10372.45","Piura","2","TECNICA"
"1","0","FAMILIAR","32","4174","15","12","5960.25","9781.19","0","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","29","3503","","12","968.06","","80.35","Callao","0","TECNICA"
"1","0","FAMILIAR","34","4448","","12","12754","1514.63","0","Cajamarca","4","UNIVERSITARIA"
"1","2","FAMILIAR","48","4386","","12","5138.16","","0","Lima","4","UNIVERSITARIA"
"1","0","FAMILIAR","28","4144","12","12","2200","3625","13814.29","Lambayeque","0","UNIVERSITARIA"
"1","0","FAMILIAR","27","3463","10","12","918.32","500","3703.79","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","48","3960","15","12","665.23","500","500","Lima","0","TECNICA"
"1","0","FAMILIAR","30","4478","13","12","3500","1609.76","3581.77","Cajamarca","0","UNIVERSITARIA"
"1","1","PROPIA","43","5970","","12","786.63","","3906","Cuzco","0","TECNICA"
"1","1","PROPIA","48","5909","","12","1600","1641.3","529.07","Ancash","4","TECNICA"
"1","0","FAMILIAR","33","3792","","12","696.83","","1413.75","Ica","0","TECNICA"
"1","0","FAMILIAR","27","3534","","11","1800","1299.75","0","Lima","0","SIN EDUCACION"
"1","24","FAMILIAR","23","4478","27","12","3500","1917.55","4588.04","Lima","3","UNIVERSITARIA"
"1","3","FAMILIAR","21","3748","","12","700","","3193.2","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","29","6212","","0","4000","5585","13741.23","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","28","4813","17","4","2500","5473","451.03","La Libertad","0","UNIVERSITARIA"
"1","1","FAMILIAR","27","4205","","12","1800","","17628.98","Piura","0","TECNICA"
"1","0","FAMILIAR","21","3229","","8","1200","","2431.26","Lima","0","TECNICA"
"1","2","PROPIA","26","3748","","12","2000","","14399.59","Ancash","3","UNIVERSITARIA"
"1","1","FAMILIAR","25","3609","","12","2258.01","","1767.55","Arequipa","0","UNIVERSITARIA"
"1","0","FAMILIAR","34","4629","","12","12754","1514.63","0","Cajamarca","4","UNIVERSITARIA"
"1","0","FAMILIAR","25","3687","","12","898.06","1884.7","1795.5","Lima","0","TECNICA"
"1","55","FAMILIAR","35","4083","112","0","6000","24899","7192.68","Arequipa","0","UNIVERSITARIA"
"1","0","PROPIA","35","5452","","0","5000","6548.74","6049.64","Lambayeque","0","SECUNDARIA"
"1","0","FAMILIAR","43","4843","6","12","2000","2001.64","4605.86","Arequipa","0","UNIVERSITARIA"
"1","27","FAMILIAR","45","7857","","12","1200","","384.19","Lima","1","SECUNDARIA"
"1","0","FAMILIAR","29","5360","26","11","2500","2051.86","5923.59","Cajamarca","0","UNIVERSITARIA"
"1","0","PROPIA","36","4295","36","12","10000","12326.35","2333.77","Ancash","1","UNIVERSITARIA"
"1","24","PROPIA","35","5605","21","12","2433.87","475.04","9146.88","Ucayali","0","TECNICA"
"1","0","FAMILIAR","28","4130","","12","1668.98","","5094.32","Callao","0","TECNICA"
"1","0","FAMILIAR","39","5360","","12","915.75","","5829.52","La Libertad","0","SECUNDARIA"
"1","0","FAMILIAR","37","4629","","12","1700","","1197.52","Ancash","0","TECNICA"
"1","27","PROPIA","45","3656","","12","2500","1600","5022.27","Lima","1","TECNICA"
"1","0","PROPIA","58","6456","71","9","10000","","0","Lima","0","TECNICA"
"1","0","FAMILIAR","35","4813","9","12","3500","","948.82","Piura","0","UNIVERSITARIA"
"1","24","FAMILIAR","27","4478","28","12","3000","6543.54","1210.04","Lima","2","UNIVERSITARIA"
"1","0","FAMILIAR","34","5635","","12","1000","","15068.32","Junin","0","TECNICA"
"1","26","FAMILIAR","31","5240","17","0","4720","20520.78","742.26","La Libertad","0","UNIVERSITARIA"
"1","0","FAMILIAR","27","4782","39","12","2100","3320","2415.44","Cuzco","0","UNIVERSITARIA"
"1","0","PROPIA","26","4273","","12","1284.86","800","6068.95","Ica","0","TECNICA"
"1","0","PROPIA","30","5148","","12","1420","360.21","","Junin","1","TECNICA"
"1","0","FAMILIAR","31","3912","","12","1586.86","2616.21","2617.63","Lima","1","TECNICA"
"1","0","FAMILIAR","40","4386","","12","1200","","4879.47","Ancash","1","UNIVERSITARIA"
"1","0","FAMILIAR","47","5725","8","12","814.46","","1776.25","Lima","0","TECNICA"
"1","0","FAMILIAR","28","4144","16","6","1400","1428.02","","Ancash","0","UNIVERSITARIA"
"1","0","FAMILIAR","55","3836","","11","1509.12","","619.1","Lima","0","TECNICA"
"1","24","FAMILIAR","28","5360","22","12","1030","10035.36","338.28","La Libertad","1","TECNICA"
"1","0","FAMILIAR","26","4629","16","0","1454.75","1994.59","334.39","Lambayeque","0","UNIVERSITARIA"
"1","0","PROPIA","28","4629","","12","1200","","5090.71","Cuzco","0","TECNICA"
"1","0","PROPIA","45","5756","12","12","4998.44","3365.96","2957.96","Ica","1","TECNICA"
"1","0","FAMILIAR","37","4570","","12","1538","","964.66","Pasco","0","SECUNDARIA"
"1","0","FAMILIAR","25","4417","","7","5130","","","Lima","0","TECNICA"
"1","0","FAMILIAR","25","4417","","7","5130","","","Lima","0","TECNICA"
"1","0","FAMILIAR","34","4629","7","9","2400","","8797.08","Lima","0","UNIVERSITARIA"
"1","22","FAMILIAR","26","4233","22","12","1500","3193.65","894.07","Lima","0","TECNICA"
"1","27","PROPIA","30","4264","30","12","8450","4077.87","382.9","La Libertad","3","UNIVERSITARIA"
"1","1","PROPIA","29","4263","","12","1100","","327.62","Huanuco","0","TECNICA"
"1","0","FAMILIAR","22","3991","","5","1000","","","La Libertad","0","UNIVERSITARIA"
"1","0","PROPIA","31","4973","42","12","733.1","2429.6","490.62","Loreto","1","TECNICA"
"1","0","FAMILIAR","35","4095","18","12","1112.6","3350.15","5653.69","Lima","1","TECNICA"
"1","0","FAMILIAR","28","4690","15","12","2630","350","349.81","Junin","0","TECNICA"
"1","2","FAMILIAR","21","4067","","12","905.55","","4501.65","Piura","0","UNIVERSITARIA"
"1","54","FAMILIAR","26","4990","39","12","619.79","1235","461.13","Lima","2","SECUNDARIA"
"1","0","FAMILIAR","27","3595","8","12","616.24","2398","2293.28","Lima","0","UNIVERSITARIA"
"1","0","PROPIA","48","10657","","12","14000","1856.34","","Cuzco","0","SECUNDARIA"
"1","2","FAMILIAR","31","5056","49","12","1600","1356.29","471.3","Lima","2","UNIVERSITARIA"
"1","17","FAMILIAR","32","5666","63","12","2400","8828.21","2848.52","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","36","5360","22","12","1050","3656.81","","Lima","0","TECNICA"
"1","0","FAMILIAR","32","4690","","3","2170","","30038.4","Ayacucho","0","UNIVERSITARIA"
"1","4","FAMILIAR","29","4052","","12","3000","14830.34","3500.19","Callao","0","TECNICA"
"1","28","FAMILIAR","36","4448","","12","2100","","271.65","Lima","1","TECNICA"
"1","1","PROPIA","55","3718","13","12","1440.67","1500","4229.47","Callao","0","TECNICA"
"1","23","PROPIA","35","6090","","12","1101.31","","2738.56","Ucayali","1","TECNICA"
"1","0","PROPIA","31","4356","","12","1580","","5274.5","Lima","0","TECNICA"
"1","1","FAMILIAR","22","3945","","12","1100","","420.12","Junin","0","TECNICA"
"1","2","FAMILIAR","36","5452","18","12","1060.81","800","2945.61","Lima","1","TECNICA"
"1","22","FAMILIAR","26","5909","21","12","1772.94","7458.38","445.35","Ica","0","TECNICA"
"1","2","FAMILIAR","29","6090","","12","1937.08","8990.64","4283.15","Lima","0","TECNICA"
"1","0","PROPIA","27","3939","","12","820.61","1074.03","950.18","Ucayali","1","TECNICA"
"1","0","FAMILIAR","28","4598","29","12","950","5444.77","","Lima","0","TECNICA"
"1","1","FAMILIAR","34","3991","","8","1100","2245.6","1348.48","Piura","1","TECNICA"
"1","2","PROPIA","29","4697","","12","1400.99","","1355.52","Ica","1","TECNICA"
"1","0","FAMILIAR","28","4113","10","5","2150","4800","4348.97","Ancash","0","UNIVERSITARIA"
"1","2","FAMILIAR","27","4021","33","12","3000","19020.62","20993.89","La Libertad","1","UNIVERSITARIA"
"1","53","FAMILIAR","35","4113","17","12","1300","4783.95","","Lima","2","UNIVERSITARIA"
"1","3","FAMILIAR","32","4721","13","10","3025","6027.25","1220.54","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","32","4837","","12","910.72","","7314.75","Lima","0","TECNICA"
"1","23","FAMILIAR","30","5087","13","12","800","936.22","","Lima","0","TECNICA"
"1","0","FAMILIAR","30","4539","3","1","4766","10109.15","5853.33","Lima","0","UNIVERSITARIA"
"1","0","FAMILIAR","41","6548","18","12","3089","855.12","2305.12","Lima","0","TECNICA"
"1","0","PROPIA","25","4781","","12","924.47","1123.3","1255.37","Junin","1","TECNICA"
"1","0","PROPIA","29","4325","","12","8625","19587.73","18000","Lima","1","UNIVERSITARIA"
"1","0","FAMILIAR","25","4843","19","10","3135","9721.45","11005.18","Lima","0","UNIVERSITARIA"
"1","1","FAMILIAR","30","3565","22","12","2400","5268","7865.1","Arequipa","0","TECNICA"
"1","0","FAMILIAR","45","4629","61","8","9000","76389.16","","Lima","0","UNIVERSITARIA"
"1","2","FAMILIAR","25","3595","","10","1570","2468.76","2876.69","Ica","0","TECNICA"
"1","0","FAMILIAR","26","4233","8","12","629.08","2529.68","3432.01","Lima","0","UNIVERSITARIA"
"1","1","FAMILIAR","24","4010","","12","899.79","","2453","Piura","0","TECNICA"
